text,label
"Best stake house I've ever been to. It's worth the drive from chandler. Everything is seasoned to perfection and the staff and manager are amazing. I recommend this place wether it's a family night out, date or business dinner. Whatever the occasion is, this place is perfect for it.",1
"Good food. Good prices. Good specialty bar drinks. One of the better 'chain' steak joints, for the price.",1
"This is the only place I found that will actually prepare my steak rare. They have a fabulous ribeye!! Definitely a great place to relax, have a couple drinks, and enjoy friends and a great steak!",1
Steak was not cooked properly. After the second attempt still wrong\n.. gave up.  \n\nGood sweet potato though!\n\nNot my most favorite place for steak.,0
"Spicy hot is a very subjective thing. Arriba's dishes are made with Hatch chilis from New Mexico. For the lightweights, they have a heat scale next to the chili items. They can't make their food too hot  for me. Everything I've had here has been good. Service is usually good, but have had a couple of issues with the service in the past. I've been to the Chandler and Scottsdale locations.",1
Arriba Mexican Grill is very delicious.\ni love the bean and salsa dip!\n\nI always enjoy the White Sands enchilada!\n\nI really agree with some of you...the food is very spicy.  Get ready to drink lots and lots of water!,1
"Not good for vegetarians. They put meat in EVERYTHING. There is nothing like getting a \""""vegetarian\"""" meal to find meat chucks floating in the sauce. In addition, every time I eat there I get sick. Seriously, the chain Mexican food restaurants need to be banned from Arizona. There are so many great authentic Sonoran Mexican food places around town, the chains just ruin it. Unfortunately none of them are by my house, so I am forced to try these crappy chains... When will I ever learn?",0
If you're looking for chain Mexican food....stick with Macayos.  I've gotten nothing but bad food here and bad indigestion. Food quality is poor and is on par with Taco Bell.  Just drive a little further to somewhere else.,0
"Read the reviews on Yelp tonite and decided to give Arriba's a whirl.  We went to the Camelback location.  The place was OK.  Nothing stupendous and nothing God awful either.  The whole place looked pretty grungy, in particular there was trash all over the floors; bits of paper, wrappers, gum and such. \n\nThe service was \""""meh\"""".  After we were seated a highly disinterested bus person or food runner dropped off a heaping wrought iron edifice of greasy, pretty tasteless chips.  They actually tasted more like cereal than tortilla chips. She also sloughed off extra ramekins of bland, but spicy bean dip and salsa.  She kinda dropped the stuff on the table and withdrew quickly as if she were throwing a diaper into the trash.  Our server barely spoke English and barely seemed to notice we were there.  She seemed either aloof or afraid to speak, which I guess was her personal rendition of subservience or something.\n\nThe BF and I both wanted to try the White Sands Chimi after all the awesome reviews on Yelp, so we agreed that he'd get it, give me a bite and I ordered the Arriba sampler, which was like 8 appetizer sized chucks of really greazy, indistinguishable and pretty tasteless finger foods.  He ordered guacamole with his and I asked for sour creme with mine.  His guacamole did not come out on his plate or on the side, but we were charged $2.50 for it.  I did get \""""sour creme\"""" but it was more of a frozen glop of dairy than anything else.  The White Sands Chimi seemed like it would have a good flavor but I couldn't really savor it because the intense burning was too much to endure. The BF & I literally swapped plates halfway thru the meal b/c he couldn't take the heat of the chilies anymore.  I really don't think they're hatch chilies. They burned like jalape\u00f1o.  I buy roasted hatch chilies fresh-roasted at Food City all the time and they do not burn the crap outta your tongue like this food did.\n\nOur server never came back to check on the food, our drinks, bring more water or soda and I literally had to flag her down to ask for the check.  It was NOT busy in there at all and I saw about 5 other servers buzzing about serving the maybe 10 tables total that were seated in the whole place.\n\nAll in all -- nothing overwhelming, including the food. It just all tasted like overly greazy fried corn chips that had been in a half empty cereal box for 6 months.  Other than \""""spicy\"""" -- there were no particularly memorable or enjoyable flavors.  I don't think that just burning my (I suppose wuss-assed, from other people's reviews) tongue on bland fried foods is authentic Mexican.\n\nThere were some people hootin' it up in the bar. I guess if you like Big Gulp-sized margaritas, this place might be cool. Doubt I'll return.  The BF liked it though, so who knows. Maybe it was just an off night for me.  The desserts did look amazing so maybe some other time we'll check it out for sweets.",0
"Why, hello, 99 cent margaritas.  \n\nI used to go here with a friend when I lived in the Biltmore area a year or so ago, and I lived and breathed off the shrimp and scallops del mar.  Nowadays, another friend and I like to frequent Arriba for their happy hour margaritas.  The chips and salsa are excellent, and although the servers speak hardly a lick of English, service is generally pretty good.  The food leaves something to be desired, excepting the shrimp and scallops del mar, as well as the chips and dip, but the drinks and service are awesome.  It's just the right place to drop by after a crappy day at work.",1
"Muy mas caliente, but my favorite restaurant in Phoenix. It's not swanky, and sometime you can feel like they're rushing your through. But the food is savory and very, very hot.",1
"if you want delicious americanized mexican, colon cancer causing food, then come here.\nif you want authentic, go to mexico. \nno but really. they have ridiculous sized margaritas and martinis. \ni really think that's what they should be called. \""""RIDICULOUS SIZED\""""\nit's like \""""may i please have the gallon sized cosmo? yes by myself. yes thank you i'll need a cab.\"""" \ni love the abodaba pizza and the pollo con queso. \nbeen coming here for years and i still love it.",1
"Well i seen some 1 and 2 stars, don't know what the hell they talking about, but this place rocks. I gave them a 4 star cuz too many people take their kids and cant control them there. LOL. \n\nBut the food is the SHIZZNIT!!!! \n\nThe Chips they bring out are nice crunchy and salt to taste. the salsas and the Lil bean dip uffffff, love it. \n\nThe food is nice and spicy, since I'm Mexican i can handle the heat. \nI always get the Pollo con Queso, can you say DELISIOSO!!! \nMy favorite. \n\nWaiter/es all are kind and helping on ordering. \nIf your into Mexican food, its a need to try.",1
"Not impressed at all.  I went with my husband, and as always he ordered a bean burrito, it was very bland and way over priced.  I had a chicken and a beef taco, the chicken was horrible, and the beef was very dry.  For desert we ordered apple chimichangas which were very good, but how could you mess up deep fried apples and tortillas dipped in cinammon and sugar.  The only  thing good I have to say about this place is that every time I ordered a beer the waitress brought me one immediately and then about 20 minutes later the busboy would bring another out to me thinking I never received the first, either way, no matter how drunk I got the food never tasted good.   I would never go here again.",0
"A typical chain restaurant. In the city of Phoenix, there are way better Mexican places that are not chains. I would go elsewhere.\n\nDO NOT GET THE MICROBREW BEER!!! I had the Pilsner and the Amber, and they both tasted the same. I have consumed over 190 different bottles of microbrewed beer, and I was stunned to see that a pilsner tasted the same as the amber. Also, the pilsner was cloudy, which is the opposite of what a pilsner should be. Pilsners are clean, clear and crisp with a thin body. The pilsner I had could be described as a confused Hefeweizen.",0
I had the Arriba Pollo Con Queso. Deliciouso and only $10.59 for tons of food.\n\nFestive environment. The booths in the bar area a little snug.,1
"*pffffffft*  That's how you spell the sound of a fart.  And that's exactly what I did for 2 days this week, after my trip to Arriba.\nIt's basic Mexican fare.  We had a group of about 12 and they were great taking care of us.  I never had to ask for my iced tea to be refilled.  \nThe food?  We made a list at work ahead of time and ordered it right before we left the office.  I ordered the fish taco dish.  It came with a side of refried beans and rice.  The beans were nasty and then I realized they probably weren't vegetarian, so I only had a bite and put them aside.  The rice was...rice.  The only way it had any flavor was because I had doused it with hot sauce.  \nThe fish taco?  No flavor!  The fish was grilled, but I could barely taste it.  Everything was covered in some sort of white sauce and it was all that flavorful, but still covered up any flavor that *could* be in the fish taco.  I still prefer Two Hippies.\nThe service was great, but it was really the only thing memorable.  I doubt I'd go back there.  \n*pffffffffffffft*",0
"It is much overpriced, and in my opinion the flavor and texture of the food was similar to what I would expect from any drive thru 'berto establishment. I don't mind that type of food when I'm paying 4 dollars and expecting to throw away a bunch of styrofoam.  But 40 dollars for two people for lunch and one drink each was money that could have been spent buying taco bell and a six pack of bottled margaritas, with money leftover for a tank of gas.  The layout of the establishment is also really weird. (And I'm coming to notice that I have an issue with weirdly laid out restaurants, but I digress.)  You're practically knocking people's food over to get to a table in the back. But this isn't a place you'd want that kind of attention.  This place gets a star for the drink being huge (and for the price, it should be) and giving me a cool buzz on a Saturday afternoon.",0
"We are hungry, we do not want to go on an expedition. We want spicy, cheesy goodness. And a margarita. We decide to hit up Arriba's since they're just up the street, and per our usual chill demeanor, sidle up to the little bar to grab a margarita, and decide what spicy green chile dishes we want to eat. \n\nNow, I haven't been to this place in a couple years, and the last time I went, was driven there, half in the bag after watching a softball tournament. At that time, maybe I didn't care so much, maybe it was because I couldn't see the bartender making my drinks, I don't know....BUT\n\nIf you are a *new* bartender, don't upsell me a handmade margarita with Cuervo, instead of your house concoction that comes out of a tap,  use the small side of the jigger to pour said tequila into one of those ridiculous tiny cactus margarita glasses, haphazardly salted, expect me to pay $6 for tiny little glass and crappy pour, and somehow appreciate that you have any understanding of what it means to make a good margarita - you know, one where the orange from the triple sec lightly dances with the tequila flavors rising above the  sweet and sour and the tang of fresh lime juice - especially when you still haven't given me a menu, and are now serving jiggerless poured Crown and diets and Jack and diets to your 21 and a half-year old friends who are leaning all over the bar with slithering arrogance and no sense of personal space (yes, I can smell your drugstore perfume, and no, it doesn't make you pretty).\n\nSo, no, I don't want this crappy tiny margarita, and no, I don't even think I want to eat here. \n\nWe went to La Pinata instead, because that's what we should have done in the first place.",0
"I feel like this is partially my fault for eating at a Mexican food place with a neon billboard in front. Someone told me it was good so I decided to go the margaritas were just right and the chips and dips were yummy. I ordered the floutas and yuck! The meat could not have been beef, I ate two bites and that was it. Our server asked if sour cream was okay said sure and then noticed a two dollar charge for a lump of sour cream on there. I really wish I would have just stuck with Ajo Als up the street.",0
"I have been here for lunch a few times, but recently my wife & I went here for dinner.  Have to say the service and food were very good.  Both of us really enjoyed ourselves.  Even though we didn't step up to the #3 pepper\"""" meals, our food was plenty spicy. \n\nHuge menu and great looking deserts too.  Give it try, you won't be disappointed.",1
"Service -- not so much. :(\nFood - - we just stopped in for nachos, and they were super cheesy. \nMargarita - - 99c during happy hour 3pm-6pm. Meh! Tasted like a lot of sour mix, but what can you expect for 99c, right? \n\nThe nachos were $11.99, but then marked down $2 to $9.99 for happy hour. \n\nNeedless to say.. we've had better nachos. But really the lack of service will prevent us from coming back. \n\nWhat were we thinking? :)",0
You get what you pay for.  The food is inexpensive but taste that way.  The only thing good is the bean dip and salsa that you get at the beginning of the meal along with hot corn and flour chips.  The rest of the meal is bland.,0
"We didn't eat an entree here so I can't comment on that aspect.  We had their house margarita for two (but it wasn't 99c happy hour time) and enjoyed it, great value for 8 dollars.  One of our party had the Ultimate Margarita and he rated it 4 stars out of 5.\n\nWe ordered some guac dip to go with the chips and salsa (spicy but good spicy) and left satisfied.  The server we had was great, and gave us top notch service even though we were only having a drink and chips, although I did notice other servers weren't as attentive to their tables.",1
"Unfortunately, yesterday's visit was one of the worst dining experiences I've had during my 10 years in Phoenix. The food was sub-awful (seriously, a cheese crisp that a 7-year-old deems inedible?), the service was terrible (zero smiles, and I had to basically tackle our server get the check, much less some refills on water glasses), and the atmosphere was equal to that of the third lunch shift at a nursing home.\n\nI won't go back. Ever.",0
"I went into the Scottsdale location yesterday.  I was going to be seated right by the kitchen by the host when the restaurant was 20% full and then asked to be seated in another area where there were more people around and better lighting.  The waiter never cleared our plates, and I had to order 3 meals before I could even eat anything.  This restaurant had dirty menus dirty plates/glasses, slow waiters, the food was unedible and the kitchen was slow...  I think this time I am calling the food inspector.  I am sure that there are many violations happening in this restaurant.  I tried to give them feedback, however, they  did not recieve it well.\n\nPlease don't waste your money.  This is such a poor example of no service and bad food.  I expected to get food poisoning after this experience.",0
"Been going to Arribas for years. It used to be one of my favorite restaurants, but the last few times that I have been it was not so good. The service was awful and the wait was too long. Also I was not to impressed with any of the food that day.",0
"Great Hatch spicy Beans, Queso Fundido is hot and spicy love the spinach enchiladas. It's pretty good food.",1
I like how much there is on the menu and so far everything on the menu has been very tasty.  The service is usually always good.,1
"Let's just say that if I'm going to be successful @ keeping my hour-glass figure, I need to stay far away from this place! But is this even possible when the food is so tempting and the chicken tastes sooooo good??!? \n\nThe Queso Fandido came with flames hovering over it and the taste matched the awesome presentation. I can't even remember which cocktail I ordered, but whatever it was, it was only one, and it had a bit of influence on the lovely tip our attentive waiter received. \n\nI recommend and will return!",1
"Thank you God for this place.  I was starving from a very long drive from the Grand Canyon to Phoenix and was craving an enchilada.  I googled mexi-whatever cuisine somewhat near the airport and came up with Arriba.  This is a chain restaurant, so the decor/service are all acceptable.  The hostess sat us immediately and our server took our orders.  I love the unlimited chips & salsa that come with every meal.  The salsa was surprisngly good!  I ordered the rio grande enchilada with pulled pork (they call it something else, i forget).  I was delicious!  I'm actually surprised it was a bit spicey.  Normal tex-mex food here in Boston is not spicy at all, so I guess I wasn't prepared.  I ate the whole thing, but passed on the rice and beans.  That's just not my thing.  Overall, 4 stars!  Ole!",1
"Food here is great. One of my favorite Mexican restaurants, and they use Hatch chilies. Depending on the day/ waiter  yes, I may have to wait for a refill, but that's happened at one time or another everywhere I go regularly. \n\nWaiting for a meal is a treat, though often I fill up on the chips and salsa they bring out. Not only that but they bring out mild and spicy salsas as well as bean dip. Which is great since I then take most my food home, and it becomes lunch for the next day.\n\nFood is plentiful as well as their size of their margaritas. Price is moderate, comparable to most other sit down Mexican restaurants.",1
"I have been to different Arriba locations and the food has always been consistent and I have always had very good service here.  I LOVE the White Sands Chimichanga, all rice,  no beans!  I have never been to a restaurant that provides beans like the ones you can get at home (you spoiled me mom!).  \n\nThe Chicken Chimayo is pretty good too.   The chips were good.  I prefer the smoother chili/salsa because it is spicier than the slightly chuncky salsa they serve.  I don't really care for the bean dip but the rest of my family enjoys it.\n\nMy only complaint is that I have ordered a side of the sauce that they put over the chimichanga to put on my rice (like a cup for ketchup when you order french fries) and they charged me about $3 for it.  It was a pretty small serving for that price.\n\nI usually try to avoid \""""chain\"""" mexican restaurant, but Arriba is really good.",1
"I enjoy eating here frequently, my favorite is the White Sands Chimichanga, it  is always good I have not had a bad meal here ever. The staff is friendly and the service is excellent. I also recommend their chili relleno.  Their prices are moderate and the portions are generous. If you want good New Mexico style mexican food in Phoenix, this is the place. Every part of the meal is good. No canned beans or tasteless rice here.",1
Fun atmosphere!  Nice menu selection. David the waiter was great.  Drinks are huge but don't taste much alcohol!  Better Mexican places...,0
"This place was just okay for me. As a vegan, there were hardly any options for me and what I did get definitely left something to be desired. I also spent way more money than I expected to ($2.50 to add a tiny glob of guac? Really?).\n\nI did love the salsas, though, and the hot sauce is very tasty. I would go back and just munch on the chips and dips that they bring you, but I wouldn't order anything off the menu. I've had better Mexican food for cheaper.",0
"It takes a lot for me to write a review and blast a company like this and to be fair, all the negatives come from their Gilbert location; the auwatukee location has always been good.  I've tried Ariba's several times and have been disappointed every time.  In the four of the last five visits, I've found the floors sticky and the tables dirty.  If they pay this little attention to the cleanliness of the front, I'm scared of what I might find in the kitchen.  Although I've always found the service to be slow and the waiters inattentive, Sunday's (8/5/12) experience was one of the worst I've ever experienced anywhere.  I thought I would take some out of town relatives to a good AZ Mexican dinner, but once we received our water/Ice tea, they were refilled once during our visit and that only after flagging down the waiter.  Minor, maybe, but when the food was delivered to the table, one of the meals was missing and I was assured it would be right out.  20 minutes later I flagged down the waiter once again and with apologizes, was told they would get it right out.  Another 20 minutes went by and my guests had all finished their meals before the waiter came by to see if we needed anything else. When I told him we still hadn't received the meal and since everyone else was done, we no longer wanted the meal and wanted it removed from our bill.  Again with apologies, he left and finally returned 20 minutes later with the meal removed.  Annoyed with the slow service I tried to return the bill with my credit card immediately.  I was ignored and waited another 20 minutes for him to return to take my money.  Save yourself a lot of aggravation and disappointment and go somewhere else.",0
Yeah um this place rocks. Cool bar area. The bomb,1
"Arriba has been one of my favorite places to eat in Phoenix, but tonight I have really had to examine my love of this restaurant. It has been at least 6 months since I ate there and I was really excited about going back. I was seated in the back room. I immediately noticed that it looked like it needed a deep cleaning. My table was clean, but the walls and the areas surrounding the cheesy nature scenes in the back were filthy. The service was good, and my meal came quickly. As I was eating, something caught my eye not far from my table in the nature scene plants. It was a set mousetrap. This really turned my stomach. The food that I was eating was great as usual, but it really creeped me out that the place was so dirty and that they apparently had a rodent problem. My advice to the owners is to bring in a professional cleaning team and for heaven's sake don't leave mousetraps out for the patrons to see.",0
Love the burritos ;-),1
I'm all about the Chips & Salsa.  My usual Happy Hour fix here: Queso Fundido & Chips and an Iced Tea. Always great service. I can't wait for tomorrow's Happy Hour here. Cheers***,1
Great service.\nGood food.\nI ordered something a little off the menu.  I had the chile relleno but had them add the carne adobada instead of the regular shredded beef. Turned out to be a great choice.\nI think this may be my go to place for day drinking. They have a full bar.\nMy birthday is on Saturday so it might be a great place to start the day.  \nGo!,1
We were seated immediately & our waiter C\u00e9sar was very attentive.  My sister & I wanted to share a plate. We ordered the Pollo Con Queso. It was my first time having this dish. It is so good! Overall experience was great!,1
"Interesting menu!  Many items feature the Hatch chile, which is a formidable bit of hotness that you can even purchase to take home with you (wear gloves.)  Decor is festive, music is wonderfully authentic and the place is usually jumping with customers around lunchtime and dinnertime.\n\nI had the New Mexico Enchiladas and they rocked my world.  This is a nice blend of authentic and creative approaches to traditional dishes that never get too ritzy or complex.  Margaritas were super and service was superb.  I haven't been brave enough to try a \""""three hatch\"""" entree' yet (their rating system of peppers skews low - one hatch will fire you up) but that's certainly going to be next!",1
"Would I go again? No.\n\ni agree with some of the other reviews. chips needed salt, food was not fresh, beans were runny...i had the cheese enchiladas, they were ok...\n\nmy husband got a booger in his sprite. and the manager kept standing in front or around our table...not very comfortable.",0
"Excellent food. They serve chips with bean dip and salsa. Typically, bean dip is an okay thin for me, but I do especially like the bean dip here. It has great flavor and has a slight kick to it.\n\nThey have good lunch specials daily, and so far I've liked all of them.\n\nAside from the lunch specials, I've had the Carne Asada and Fajitas. Both were fabulous! I haven't veered from those yet because I love them too much.\n\nThe staff are pleasant and friendly. Today, the hostess seemed a little timid, but still pleasant.\n\nI definitely recommend this place for excellent food at a reasonable prices.",1
"Awesome meal and service.was in town on business and asked someone to recommend a good restaurant. This guy behind me jumps in and says you need to go to arriba.well ok then I wasn't disappointed all the food was great and the price was less than expected. Our waiter was friendly and attentive drinks, napkins and all needs taken care of with out asking.",1
"I'm a nacho addict and the ones here are greasy, orgasmic deliciousness. They pile on the toppings, mmmm so good!! I rarely come here because it's a heart attack on a plate but it is GOOD. Oh, and combine it with the Happy Hour 99 cent margaritas. ... Can't really get a better deal anywhere else. The service here is okay ... Not the friendliest service, but whatever ... The good food and prices is where it's at.",1
"If you love spicy food this is the place for you. I always feel like a get great service everytime I come. I bring my family often because We always enjoys the food, spirits, and service.",1
I got sick eating this food.. DONT EAT HERE.. my wifes co workers had the same experience,0
"One of my families favorite Mexican places to eat. You can count on the food and service being good every time you go. We like everything we've tried. Chips and salsa are good, also the bean dip",1
"If you are looking for tasteless Mexican this is your place.  Besides no flavor, the dishes don't come with any garnishes such as sour cream or guacamole. I had a chicken tostada except there was barely any chicken and was about five inches in diameter. My husband had a Chile Relleno and Two Tostittos plus a coke. No rice or beans and our bill was $28!",0
"I have always heard of this place on tv. I was around the area and decided to check it out. Walking in was not to expectations. It's to dark, dungeony and it has a weird smell and very hot in here. The place highly needs some upgrades and natural light. I was by myself to I sat at the bar. Ordered house margarita... Prices are from $7-16.99 a drink depending on the ounces. The staff is nice but not friendly. The restaurant provides u with chips, salsa and spicy bean dip. I have ordered from the lunch menu and seems a little high priced for a lunch min. 7.99- 12.99 majority is $9.99\n a plate without an al carte option. I had gone to discount tires and obtained a 20% coupon for eating at arrivals since it's right next door.",0
"To be honest I was fairly disappointed with Aribas. People had given me mixed reviews prior to me going there and it seemed either people really liked it or weren't impressed at all; and upon going there myself I could see why. At first I was shocked and ecstatic by their dollar margarita special during happy hour, however when we got our drinks you could barely taste any tequila (although they were only a dollar, it literally felt like I was drinking flavored water). The chips and salsa at the table were awesome (probably the best part of eating there). I ordered enchiladas which were pretty undercooked and didn't really have much flavor outside of the melted cheese. My friends got the spicy chicken entree and a chimichanga. The spicy chicken was ridiculously spicy and not very good; the chimichanga was pretty good however but nothing special. Out waitress seemed very aloof the whole time we were there and the one thing that bothered me the most was a small side of sour cream was $1.99!!!!! despite the meals being pricey to begin with.",0
Last time I was here probably five or six years back? Saw they have a sign out they have Street Tacos for lunch special. I never try Street taco before I always order other stuff when in a Mexican restaurant. I am glad I tried. It was pork topped with chopped onions and tomatoes and with some lime juice...hmmm...yum yum. Try to avoid lunch rush hour tho or there will be wait.,1
"Omg, what happened to this place. Had some shopping to do across the street.  Me & boyfriend stopped in after work, sat in the bar. Checked out the grease covered hh menu,  order a beer & Jim beam. \nDrinks come & the beer is half ass cold, Jim was fine. Chit chatting with the old man & we noticed a fly...no big deal...As the conversation progressed we couldn't keep the conversation going without swatting flies.  After a while I burst out into hysterical laughter,  this shit was ridiculous!\n Instantly transported back to rocky point hungover eating fly infested tacos roadside and you don't care because your lucky to have survived the night in Mexico!  Its Ok, I'm Mexican I can say this shit!\nAnyway still sitting at the bar waiting for pozole & enchiladas,  the couple right behind us is in sneezing distance - literally this fucking guy is sneezing open mouth all over the place, my back was wet. \nFuck it, I actually taste the food. Eh,  the posole was decent & the spinach enchiladas salty. \n\nOh wait we also ordered taquitos appetizer.  See the photo, the fucking fly posted for a SELFIE! \n\nYou want Mexican,  tons of other places. Skip this place, overpriced.  Loved it back in the day, crash & burn this place is toast!",0
This place was ON IT! The staff was very friendly and did anything they could to make our visit better!,1
"Im drooling just thinking about this place!!! Once again, had a bad craving for Mexican food and was across the street. SOOOOOO good. First, the fact that they brought out salsa AND bean dip, I love. Not everyone likes salsa, I liked having a little of both. Both were good. I ordered the 3 cheese chimi with jalapeno cream cheese. OHHH MY GOSH!!! One of the best items ive had, of all Mexican food dishes!!! Obsessed. Probably will only order that from here on out at this place. The waitress was so nice, and attentive. Margarita was cheap and good. AND on sundays kids eat free. Good food cheap liquor and free to feed the kid?! Winner in my book!",1
Gross. This place is a disgrace to mexican food . I swear everything in our plate came out of a can. Not fresh and not by anyway good. I hate leaving a place hungry but you couldn't force half that stuff town my throat.,0
"Very low budget! Margaritas in a plastic Dixie cup!!! Will not return. We were told because of budgeting. The server Josh was great,he made the visit good. Give him a raise!",0
best fishing shop I have ever been to!  They were making elk sausage that one of the worker had taken this year and instead of just eating it in front of me they loaded me a huge bowl and some gravy and a biscuit and said enjoy.  It was the laast biscuit and it was for the owner but they gave it to me instead. I sat down and ate it and BS'd with the fly fishing expert a pro fisherman and a worker and laughed so hard i almost wet myself.  They have anything you need and will find it if you have some off the wall request.  highly recommend this place. They are located next to Rochelle's spa and salon and www.ClarityChiro.com other great local businesses too.,1
Awesome all around. These guys know their stuff and are willing share all types of wisdom. Great selection and very competitive pricing. Highly recommend this spot over the big stores.,1
"Next to Richardson's, PCG is my favorite American style resto/bar in this sector on the grid. \n\nI refer to this as part of North Central Phoenix, though those sorts of definitions begin to get muddled if you look closely enough. The Phoenix City Grill is a wonderful date restaurant, with excellent service, a classy, upscale decor, great service, superb wine, and fair prices. That combination is hard to come by, in my experience, so I have always been a fan. \n\nThe cuisine is new style American, with some Italian and western european influence. I have had a salmon pasta dish there a number of times that I always am happy with, but more than anything I am drawn back by the great wines and desserts. \n\nThere are a couple of Chilean wines that I highly recommend, as well as any dessert that they offer. \n\nIf you haven't been and you are looking for a nice new spot to take someone, PCG is a great call.",1
"Ok, Ok, Ok another strip mall restaurant in Phoenix. I get it. We can be a fab place in a drab space. Wow, how cool, I just came up with a new motto. But let me just say, PCG, as the regs call it, is a FAB place. Voted many times as a local hot spot or a great neighborhood spot, PCG actually shines on many levels. Yes, the space itself is not inventive or trendy. But why do we go out to eat? Mostly for some killer ass food. Well, you got it here sister. Appetizer: bacon wrapped shrimp stuffed with cotija....yowzaaa yowzaa Potsie. Yummy! The tenderloin rivals Ruth's Chris and any other high end steak place. The corn cakes are, well, let's just say I'd raffle off a limb for these babies. Pot roast is right off my Momma Jo's dining room table. The pork  tenderloin entree makes Miss Piggy cry and me, well I'm weeping already. Juicy, firm white meat with amazing sides. Services runs always a Bplus to and Aplus. Waitstaff knows everyone and is literally family to the owners and management. I LOVE it here. Now, the space. Yes, it's a mini mall. But they've made it iintimate and not sports bar like. The gang here has made a home run on  every level. It's like coming home everytime I eat here. EAT AT PCG people. It'll give strip malls a new meaning!",1
"PCG is the restaurant by which I judge all others. PCG is totally dependable, always excellent. Service is always good, food excellent. i have eaten here probably 20 times and have never had a bad meal. \n\nAlthough the food is not \""""challenging\"""" in that there are no weird flavors or textures, if you want a great nouvelle American meal for a reasonable amount of money, you need look no farther than here.",1
"Okay, so I've not been here for any other meal than brunch, because I am absolutely in love with the corn griddle pancakes with chicken.  My boyfriend always gets this too, so I've never tried anything else.  But it's awesome, matched with a mimosa, guaranteed the rest of your Sunday will be wonderful.",1
"I go to PCG mostly for the corn bread, black bean soup and Macadamia nut chicken. \n\nI tried the brunch menu for the first time today. Delish!! I had the highly-talked-about corn pancakes (w/ bacon). Served w/ real maple syrup, it was the perfect balance of sweet and savory! My friends had the breakfast enchiladas and the beef medallion eggs Benedict. Everything was very tasty! The price point is great too. Most of the dishes were $10.  \n\nHere's a tip: the tomatillo salsa served on the enchiladas has small bits of bacon in it. One friend is allergic to pork, and couldn't finish the dish once she discovered it. \n\nThis is a place with good food AND great service! I dine at PCG maybe every other month, but for some reason, I went a few times in a few weeks recently. Anyway, the guy that brings water to your table( before the server comes) not only brought the water but brought my \""""usual\"""" iced tea also.... I was so impressed!!!",1
"Not quite as centrally located as I'd like (but, that's just me), but a great place with warm, friendly & helpful people -- people who like people (OOPS, off topic song que) -- interesting and tasty menu items [I almost wrote \""""tasty menu\"""", but I go for enough cheap jokes around here without stooping that low].  \n\nThe food is good.  The people are friendly & helpful. The prices are reasonable.  The location is just a bit Northeast of where my mind wanders for a casual place.\n\nI just spotted Tori B's review, so I'll definitely have to consider the brunch!",1
"I had lunch here the other day and it was really pretty good, that 16th / Bethany intersection is not lacking for good restaurants either!  I went with six other people and everybody really liked it.  Smooth decor, decent service, and competently prepared food with a SW flair.  Soup, sandwiches, salads, all were a hit!!  Their brunch is the stuff of legends although I have yet to partake.",1
"Phoenix City Grill is tucked away in a very nondescript shopping center on the Southwest Corner of 16th and Bethany Home Road. Dont let this blur your expectations, as the restaurant delivers a great business lunch, a filling dinner, and it also has a great bar for after late nights. The cuisine is American with a definite Southwestern flair, and with a good selection of meats and fish as daily specials. For large groups, they even have a back room that can seat 45 people comfortably for a party or meeting. The servers are friendly, and the owner Sheldon will do anything to make your experience worthwhile.",1
"I finally get back to town after my month-long trip and head out to eat, only to be underwhelmed by a restaurant that everyone on this site loves.\n\nDay two back from vacation: I've gotta make up the debacle from the night before to the hubby.  So, despite an inch of rain falling during the time it took us to drive from Van Buren to Bethany Home, we decided to keep going up to the Phoenix City Grille.  And I'm so glad we did.\n\nI had been here a few times, thanks to the corporate overlords of the funeral home I worked at just up the street.  But, at the time I was a vegetarian and not astounded by the menu (embalming and meat eating just don't mix in my eyes).  Thankfully, I gave up my veggie tendencies, because the food here is incredibly delicious.\n\nThe husband loved his burger sans bun and claims that it was the best burger ever.  SCORE!  \n\nOh yeah, and my meal was phenomenal too.  Super juicy pan-fried chicken and horseradish mashed potatoes.  The horseradish had no kick to it, but the flavor was definitely there.  I suppose if I could offer advice to the awesome chefs at PCG, I would suggest adding a splash of horseradish on top.  But I really love that sinus-clearing sensation of good, fresh horseradish.  Regardless, the meal was fantabulous.\n\nThe service was wonderful and the atmosphere is calm and cozy.  The menu is a smidge pricey, I won't be making a habit out of PCG, but it will be one of my reward restaurants.",1
"I have eaten here many times and have always had excellent food.  The  service is very good, and the ambiance nice.  It's a little pricey but worth it.  I usually try the daily special because so far I haven't been disappointed.  The food has a nice sw fare but isn't too heavy.  If you are  looking for a solid choice for dinner that will please  just about anyone, try Phoenix City Grill.",1
"Nothing special. \n\nThe food, what little they give you, was decent. The chicken was very flavorful, the vegetables were ok.  Not worth what they charge for it.\n\nThe small portions, coupled with the  neo-country sound track make this a one time stop for me.",0
"I love PCG! It has to be my favorite restaurant, aside from Houston's. The brie appetizer is soooo yummy. And last week I tried the Portobello Mushroom Sandwich. It was sooo good. The bacon wrapped shrimp is good, but after two, you feel a little weighed down. It had some type of white cheese in it- not necessary. I shouldn't have tried it anyway- I am trying to be a fishetarian. They have great simple salads. And the cedar plank salmon is absolutely my favorite menu item. mmmmm.....",1
